id,exp_id,"subject_id","stage","cond",trial_idx,task_id,"task","optionA","optionB","optionC","optionD","correct_answer","recorded_answer",recorded_accuracy,recorded_time_to_action,recorded_time_to_submit,"recorded_action_result",recorded_action_count,"timestamp"
142,12,"0BE574","post",NULL,23,31,"f/(x+4)+1=k/(x+4)",NULL,NULL,NULL,NULL,"x=k-f-4","x=k-f-4",1,16994,22325,NULL,NULL,"2015-02-18 10:51:59"
143,12,"0BE574","post",NULL,24,20,"r=9+t/x",NULL,NULL,NULL,NULL,"x=t/(r-9)","x=t/(r-9)",1,13218,18201,NULL,NULL,"2015-02-18 10:52:18"
144,12,"0BE574","post",NULL,25,3,"x/-10=s",NULL,NULL,NULL,NULL,"x=-10s","x=-10s",1,3094,4781,NULL,NULL,"2015-02-18 10:52:23"
145,12,"0BE574","post",NULL,26,6,"e=x/a-14",NULL,NULL,NULL,NULL,"(e+14)*a=x","a(e+14)=x",0,8842,12914,NULL,NULL,"2015-02-18 10:52:37"
146,12,"0BE574","post",NULL,27,24,"p=x/12-tx",NULL,NULL,NULL,NULL,"p/(1/12-t)=x","p/((1/12)-",0,20125,34007,NULL,NULL,"2015-02-18 10:53:11"
147,12,"0BE574","post",NULL,28,30,"tx=-15+xn",NULL,NULL,NULL,NULL,"x=-15/(t-n)","x=-15/(t-n",1,16541,28747,NULL,NULL,"2015-02-18 10:53:41"
148,12,"0BE574","post",NULL,29,12,"s=10/x",NULL,NULL,NULL,NULL,"x=10/s","x=10/s",1,3305,4575,NULL,NULL,"2015-02-18 10:53:46"
149,12,"0BE574","post",NULL,30,0,"x-3=s",NULL,NULL,NULL,NULL,"x=s+3","x=s+3",1,2644,4500,NULL,NULL,"2015-02-18 10:53:51"
150,12,"0BE574","post",NULL,31,19,"9=e/x-h",NULL,NULL,NULL,NULL,"x=e/(9+h)","x=e/(9+h)",1,4252,14905,NULL,NULL,"2015-02-18 10:54:06"
151,12,"2C4054","pre",NULL,0,8,"b=t*x-11",NULL,NULL,NULL,NULL,"(b+11)/t=x","(b+11)/t=x",1,12629,23091,NULL,NULL,"2015-02-25 11:09:51"
152,12,"2C4054","pre",NULL,1,1,"4=b+x",NULL,NULL,NULL,NULL,"4-b=x","4-b=x",1,3069,5802,NULL,NULL,"2015-02-25 11:09:57"
153,12,"2C4054","pre",NULL,2,25,"x+7x=g",NULL,NULL,NULL,NULL,"x=g/(1+7)","x=g/8",0,18707,21069,NULL,NULL,"2015-02-25 11:10:19"
154,12,"2C4054","pre",NULL,3,18,"-n/r=4/x",NULL,NULL,NULL,NULL,"x=(4r)/-n","x=-4r/n",0,64161,113489,NULL,NULL,"2015-02-25 11:12:13"
155,12,"2C4054","pre",NULL,4,2,"12=x/b",NULL,NULL,NULL,NULL,"12b=x","12b=x",1,4859,6456,NULL,NULL,"2015-02-25 11:12:20"
156,12,"2C4054","pre",NULL,5,6,"e=x/a-14",NULL,NULL,NULL,NULL,"(e+14)*a=x","(e+14)a=x",1,5668,15522,NULL,NULL,"2015-02-25 11:12:36"
157,12,"2C4054","pre",NULL,6,11,"8=(r+x)/k",NULL,NULL,NULL,NULL,"8k-r=x","8k-r=x",1,5229,8761,NULL,NULL,"2015-02-25 11:12:45"
158,12,"2C4054","pre",NULL,7,21,"r/(x+16)=v",NULL,NULL,NULL,NULL,"r/v-16=x","(r/v)-16=x",0,12608,31350,NULL,NULL,"2015-02-25 11:13:17"
159,12,"2C4054","pre",NULL,8,16,"-14/x=1/q",NULL,NULL,NULL,NULL,"-14q=x","-14q=x",1,8875,10517,NULL,NULL,"2015-02-25 11:13:28"
160,12,"2C4054","pre",NULL,9,28,"14=bx-r-xm",NULL,NULL,NULL,NULL,"(14+r)/(b-m)=x","(14+r)/(b-",1,25816,40170,NULL,NULL,"2015-02-25 11:14:09"
161,12,"2C4054","pre",NULL,10,5,"-15*x=m",NULL,NULL,NULL,NULL,"x=m/-15","x=m/-15",1,3498,14365,NULL,NULL,"2015-02-25 11:14:23"
162,12,"2C4054","pre",NULL,11,31,"f/(x+4)+1=k/(x+4)",NULL,NULL,NULL,NULL,"x=k-f-4","x=k-f-4",1,44430,49289,NULL,NULL,"2015-02-25 11:15:13"
163,12,"2C4054","pre",NULL,12,26,"x*15-x=m",NULL,NULL,NULL,NULL,"x=m/14","x=m/14",1,24266,28698,NULL,NULL,"2015-02-25 11:15:42"
164,12,"2C4054","pre",NULL,13,23,"hx+nx=13",NULL,NULL,NULL,NULL,"x=13/(h+n)","x=13/(h+n)",1,8166,14207,NULL,NULL,"2015-02-25 11:15:57"
165,12,"2C4054","pre",NULL,14,9,"5=g+x*k",NULL,NULL,NULL,NULL,"(5-g)/k=x","(5-g)/k=x",1,2582,13258,NULL,NULL,"2015-02-25 11:16:11"
166,12,"2C4054","pre",NULL,15,14,"(x-g)*t=14",NULL,NULL,NULL,NULL,"x=14/t+g","x=(14/t)+g",0,7806,20911,NULL,NULL,"2015-02-25 11:16:32"
167,12,"2C4054","pre",NULL,16,3,"x/-10=s",NULL,NULL,NULL,NULL,"x=-10s","x=-10s",1,6545,8558,NULL,NULL,"2015-02-25 11:16:41"
168,12,"2C4054","pre",NULL,17,4,"14=x*c",NULL,NULL,NULL,NULL,"14/c=x","14/c=x",1,1946,4105,NULL,NULL,"2015-02-25 11:16:46"
169,12,"2C4054","pre",NULL,18,29,"rx+h=7x",NULL,NULL,NULL,NULL,"h/(7-r)=x","h/(7-r)=x",1,27268,35266,NULL,NULL,"2015-02-25 11:17:22"
170,12,"2C4054","pre",NULL,19,10,"(x-d)/s=6",NULL,NULL,NULL,NULL,"x=s6+d","x=6s+d",0,3835,7660,NULL,NULL,"2015-02-25 11:17:30"
171,12,"2C4054","pre",NULL,20,17,"15/v=n/x",NULL,NULL,NULL,NULL,"x=(nv)/15","x=nv/15",0,49046,54153,NULL,NULL,"2015-02-25 11:18:25"
172,12,"2C4054","pre",NULL,21,27,"16x+g+vx=h",NULL,NULL,NULL,NULL,"x=(h-g)/(16+v)","x=(h-g)/(1",1,10964,30977,NULL,NULL,"2015-02-25 11:18:56"
173,12,"2C4054","pre",NULL,22,24,"e=x/8-tx",NULL,NULL,NULL,NULL,"e/(1/8-t)=x","e/((1/8)-t",0,54332,75852,NULL,NULL,"2015-02-25 11:20:13"
174,12,"2C4054","pre",NULL,23,7,"8=r+x/a",NULL,NULL,NULL,NULL,"(8-r)*a=x","(8-r)a=x",1,30260,42060,NULL,NULL,"2015-02-25 11:20:55"
175,12,"2C4054","pre",NULL,24,19,"e=c/x-10",NULL,NULL,NULL,NULL,"x=c/(e+10)","x=c/(e+10)",1,35052,41667,NULL,NULL,"2015-02-25 11:21:37"
176,12,"2C4054","pre",NULL,25,12,"s=10/x",NULL,NULL,NULL,NULL,"x=10/s","x=10/s",1,7592,21339,NULL,NULL,"2015-02-25 11:21:59"
177,12,"2C4054","pre",NULL,26,0,"x-k=3",NULL,NULL,NULL,NULL,"x=3+k","x=3+k",1,3430,6850,NULL,NULL,"2015-02-25 11:22:06"
178,12,"2C4054","pre",NULL,27,22,"3/(c-x)=n",NULL,NULL,NULL,NULL,"x=c-3/n","x=(n-c)/3",0,11507,102143,NULL,NULL,"2015-02-25 11:23:49"
179,12,"2C4054","pre",NULL,28,13,"-a/x=14",NULL,NULL,NULL,NULL,"-a/14=x","-a/14=x",1,7827,14261,NULL,NULL,"2015-02-25 11:24:04"
180,12,"2C4054","pre",NULL,29,15,"t*(15+x)=w",NULL,NULL,NULL,NULL,"x=w/t-15","x=(w/t)-15",0,8772,18267,NULL,NULL,"2015-02-25 11:24:23"
181,12,"2C4054","pre",NULL,30,20,"e=6+p/x",NULL,NULL,NULL,NULL,"x=p/(e-6)","x=p/(e+6)",0,26580,31316,NULL,NULL,"2015-02-25 11:24:55"
182,12,"2C4054","pre",NULL,31,30,"bx=-f+x*14",NULL,NULL,NULL,NULL,"x=-f/(b-14)","x=f/(14+b)",0,8257,80409,NULL,NULL,"2015-02-25 11:26:15"
183,12,"2C4054","main","interactive",0,1,"c-2=x","-2=x+c","c=2-x","c=2+x",NULL,"C","C",1,17861,19811,"c-2=x",1,"2015-02-25 11:29:00"
184,12,"2C4054","main","interactive",1,5,"x=n/-14","x-n/14=0","-14*x=n","-14*x=-n",NULL,"B","A",0,14530,16388,"-(n/14)=-x",3,"2015-02-25 11:29:26"
185,12,"2C4054","main","interactive",2,16,"x=6/a","6*x=a","a*x=6","x/a=6",NULL,"B","B",1,48605,49350,"x=6/a",2,"2015-02-25 11:30:16"
186,12,"2C4054","main","interactive",3,37,"q/f=x+2","1/f=q(x+2)","q=f/(x+2)","q=f(x+2)",NULL,"C","C",1,11901,12690,"q/f=x+2",1,"2015-02-25 11:30:30"
187,12,"2C4054","main","interactive",4,39,"x=u-g/15","x+u=-(g/15)","x*15=u-g","g/15+x=u",NULL,"C","C",0,24679,26290,"x=-(g/15)+u",2,"2015-02-25 11:31:05"
188,12,"2C4054","main","interactive",5,62,"x=r-h-13","x+13=r-h","x+r=-h-13","x-13=r-h",NULL,"A","A",1,85897,87574,"x=r-h-13",3,"2015-02-25 11:32:34"
189,12,"2C4054","main","interactive",6,30,"x=a/(h+2)","x*h+2=a","x/(h+2)=a","x*(h+2)=a",NULL,"C","C",1,12363,15857,"x=a/(h+2)",1,"2015-02-25 11:32:52"
190,12,"2C4054","main","interactive",7,33,"x=a/(16-d)","x+d=a/16","x(16-d)=a","x/(16-d)=a",NULL,"B","B",1,61260,63928,"x=a/(16-d)",1,"2015-02-25 11:33:57"
191,12,"2C4054","main","interactive",8,41,"v/m=11-x","v=m/(11-x)","v=m(11-x)","v/m-x=11",NULL,"B","B",1,7409,7985,"v/m=11-x",1,"2015-02-25 11:34:07"
192,12,"2C4054","main","interactive",9,34,"(c-10)*x=b","c-10=b*x","c-10=b+x","c-10=b/x",NULL,"C","C",1,13504,16208,"(c-10)*x=b",1,"2015-02-25 11:34:25"
193,12,"2C4054","main","interactive",10,2,"9*e=x","9=x/e","9=e/x","9=x*e",NULL,"A","A",1,7029,7921,"9*e=x",1,"2015-02-25 11:34:34"
194,12,"2C4054","main","interactive",11,19,"x=r/h+8","-8+x=r/h","x*h=r+8","x+8=r/h",NULL,"A","A",1,9327,12806,"x=(r/h)+8",3,"2015-02-25 11:34:49"
195,12,"2C4054","main","interactive",12,48,"x=10/(g-1)","x+1=10/g","(g-1)*x=10","x/(g-1)=10",NULL,"B","B",1,7436,8990,"x=10/(g-1)",2,"2015-02-25 11:34:59"
196,12,"2C4054","main","interactive",13,22,"-e*8=x","-e=x/8","-e=8/x","8=x+e",NULL,"A","A",1,9295,11322,"-e*8=x",1,"2015-02-25 11:35:12"
197,12,"2C4054","main","interactive",14,52,"f*x+n*x=d-8","f*x+8+n*x=-d","f*x-8+n*x=d","f*x+8+n*x=d",NULL,"C","C",1,21096,23587,"f*x+n*x=d-8",3,"2015-02-25 11:35:38"
198,12,"2C4054","main","interactive",15,40,"11/m+x=p","11/m=p-x","11/m=p+x","11/m+x-p=1",NULL,"A","A",1,30567,32739,"(11/m)+x=p",2,"2015-02-25 11:36:12"
199,12,"2C4054","main","interactive",16,57,"k=x(15-m)","k=15*x-m*x","k=15*x+m*x","k=x*15-m*15",NULL,"A","A",1,18756,23650,"k=x*(15-m)",3,"2015-02-25 11:36:37"
200,12,"2C4054","main","interactive",17,56,"10/(g-d)=x","10=x/(10-d)","10=x(g-d)","10=x*g-d",NULL,"B","B",1,12337,13904,"10/(g-d)=x",6,"2015-02-25 11:36:53"
201,12,"2C4054","main","interactive",18,51,"(15+w)x=p-k","15*x-w*x=p-k","15/x+w/x=p-k","15*x+w*x=p-k",NULL,"C","C",1,14058,16162,"(15+w)*x=p-k",1,"2015-02-25 11:37:10"
202,12,"2C4054","main","interactive",19,38,"a=t(x+5)","a-5=tx","a/(x+5)=t","a/x=t+5",NULL,"B","B",1,13190,19097,"a=t*(x+5)",3,"2015-02-25 11:37:31"
203,12,"2C4054","main","interactive",20,4,"u/15=x","u=x/15","u=x*15","x=15*u",NULL,"B","B",1,50577,51546,"u/15=x",2,"2015-02-25 11:38:24"
204,12,"2C4054","main","interactive",21,59,"x=-e/(11-c)","x*11-c=-e","x+c=-e/11","x(11-c)=-e",NULL,"C","C",0,13981,63750,"x*(-c+11)=-e",2,"2015-02-25 11:39:36"
205,12,"2C4054","main","interactive",22,32,"s+6=h/x","s=h/x-6","-s=h/x-6","s=h/x+6",NULL,"A","A",1,36361,38196,"s+6=h/x",2,"2015-02-25 11:40:16"
206,12,"2C4054","main","interactive",23,35,"14-u=a/x","14=a/x-u","(14-u)/x=a","14=a/x+u",NULL,"C","C",1,4374,6514,"14-u=a/x",2,"2015-02-25 11:40:24"
207,12,"2C4054","main","interactive",24,23,"-3=x/r","-3/x=1/r","-3/x=r","-3*x=1/r",NULL,"A","A",1,7430,9456,"-3=x/r",5,"2015-02-25 11:40:35"
208,12,"2C4054","main","interactive",25,36,"c/11-u=x","u+c/11=x","c/11=x+u","c/11=x-u",NULL,"B","B",1,9208,11706,"(c/11)-u=x",2,"2015-02-25 11:40:48"
209,12,"2C4054","main","interactive",26,18,"-r=9*x","r/x=9","-r/x=9","x/-r=9",NULL,"B","B",1,22497,23913,"-r=9*x",3,"2015-02-25 11:41:14"
210,12,"2C4054","main","interactive",27,42,"b=e(5-x)","b*e=(5-x)","b+x=e*5","b/(5-x)=e",NULL,"C","C",1,11892,14548,"b=e*(5-x)",7,"2015-02-25 11:41:30"
211,12,"2C4054","main","interactive",28,55,"m+g=9*x-x*u","m=9*x+g-u*x","m=9*x-g-x*u","-m=9*x-g-x*u",NULL,"B","B",1,11159,13174,"m+g=9*x-x*u",2,"2015-02-25 11:41:45"
212,12,"2C4054","main","interactive",29,26,"n/g*x=2","1/g*x=2*n","n/g=2/x","n/g=2*x",NULL,"B","B",0,11129,12368,"x*(n/g)=2",2,"2015-02-25 11:42:06"
213,12,"2C4054","main","interactive",30,3,"x=-g*6","x*-g=6","x/-g=6","-g/x=6",NULL,"B","B",1,93227,95197,"x=-g*6",2,"2015-02-25 11:43:42"
214,12,"2C4054","main","interactive",31,15,"r*8=x-b","r=x-b-8","r=(x-b)/8","r=8*(x-b)",NULL,"B","B",1,17674,19331,"r*8=x-b",1,"2015-02-25 11:44:03"
215,12,"2C4054","main","interactive",32,54,"11+v=x(f-m)","11-v=f*x-m","11+v=f*x-x*m","11-v=f*x-m*x",NULL,"B","B",1,26922,32065,"11+v=x*(f-m)",3,"2015-02-25 11:44:36"
216,12,"2C4054","main","interactive",33,0,"x=g+13","13*x=g","x+13=g","x-13=g",NULL,"C","C",1,5994,6996,"x=g+13",1,"2015-02-25 11:44:45"
217,12,"2C4054","main","interactive",34,8,"(k+t)/2=x","k+t=x/2","k+t=x*2","k+t=2/x",NULL,"B","B",1,5035,5891,"(k+t)/2=x",2,"2015-02-25 11:44:52"
218,12,"2C4054","main","interactive",35,28,"-k*x=b*2","x*(-k*2)=b","(-k*x)/2=b","x=b*2+k",NULL,"B","B",1,5112,6486,"-k*x=b*2",3,"2015-02-25 11:45:00"
219,12,"2C4054","main","interactive",36,43,"x=15/(c+t)","x-1/t=15/c","(c+t)x=15","x/(c+t)=15",NULL,"B","B",0,10492,12250,"x*(c+t)=15",1,"2015-02-25 11:45:21"
220,12,"2C4054","main","interactive",37,63,"x+11=f-t","t+x+11=f","t-x+11=f","x+11+f=-t",NULL,"A","A",1,94576,96321,"x+11=f-t",3,"2015-02-25 11:46:59"
221,12,"2C4054","main","interactive",38,7,"15-d=x/a","15=d-x/a","15=d+x/a","15=(x+d)/a",NULL,"B","B",1,4529,6319,"15-d=x/a",1,"2015-02-25 11:47:07"
222,12,"2C4054","main","interactive",39,6,"(15+q)*a=x","a=x*(15+q)","15+q=x/a","15+q=a*x",NULL,"B","B",1,10509,12187,"(15+q)*a=x",1,"2015-02-25 11:47:20"
223,12,"2C4054","main","interactive",40,49,"(a-1)x=7","x-a*x=7","x*a-x=7","a*x-x=-7",NULL,"B","C",0,5373,10923,"(a-1)*x=-7",5,"2015-02-25 11:47:40"
224,12,"2C4054","main","interactive",41,9,"8+n=a*x","8=a/x-n","8=a*x-n","8=a*x+n",NULL,"B","B",1,21879,23749,"8+n=a*x",2,"2015-02-25 11:48:05"
225,12,"2C4054","main","interactive",42,31,"(9+m)*x=c","x=(9+m)*c","9+m=c/x","9+m=x/c",NULL,"B","B",1,17335,22212,"(9+m)*x=c",5,"2015-02-25 11:48:29"
226,12,"2C4054","main","interactive",43,44,"(d+2)x=s","d*x+2*x=s","d/x+2/x=s","(d+2)=s*x",NULL,"A","A",1,6244,8644,"(d+2)*x=s",1,"2015-02-25 11:48:39"
227,12,"2C4054","main","interactive",44,50,"x=(8-m)/(a+d)","(a+d)/x=8-m","(a+d)x=8-m","x*a+d=8-m",NULL,"B","B",1,21337,22962,"x=(8-m)/(a+d)",2,"2015-02-25 11:49:04"
228,12,"2C4054","main","interactive",45,11,"12-n=x*a","a*(12-n)=x","12=n+x*a","12=n-x*a",NULL,"B","B",1,9496,10411,"12-n=x*a",1,"2015-02-25 11:49:16"
229,12,"2C4054","main","interactive",46,29,"(-5/c)*x=e","-5/c=e/x","-5*c=e/x","-5/c=e*x",NULL,"A","A",1,6469,7486,"(-5/c)*x=e",1,"2015-02-25 11:49:25"
230,12,"2C4054","main","interactive",47,61,"14*x-x*n=-t","14*x=-t+x/n","14*x=-t+x*n","14*x=t+x*n",NULL,"B","B",0,10612,12481,"14*x=-t+x*n",2,"2015-02-25 11:49:46"
231,12,"2C4054","main","interactive",48,25,"x*f=b*13","x*f*13=b","(x*f)/13=b","x=f*b*13",NULL,"B","B",1,79495,81020,"x*f=b*13",1,"2015-02-25 11:51:08"
232,12,"2C4054","main","interactive",49,45,"r=(1/f-11)x","r=x/f-11*x","r=f/x-11*x","r=1/f-11*x",NULL,"A","A",1,10863,13812,"r=((1/f)-11)*x",2,"2015-02-25 11:51:24"
233,12,"2C4054","main","interactive",50,24,"x=(b*5)/c","x*c=b/5","x*c=b*5","x/c=b*5",NULL,"B","B",1,7360,8227,"x=(b*5)/c",1,"2015-02-25 11:51:33"
234,12,"2C4054","main","interactive",51,27,"x=(2*f)/-p","x/-p=2*f","x*-p=2*f","x*-p=2/f",NULL,"B","B",1,8012,9374,"x=(2*f)/-p",1,"2015-02-25 11:51:44"
235,12,"2C4054","main","interactive",52,20,"x-v=a/16","(x-v)*16=a","x=a/16-v","(x-v)/16=a",NULL,"A","A",1,4469,5933,"x-v=a/16",1,"2015-02-25 11:51:52"
236,12,"2C4054","main","interactive",53,21,"x=v/15-b","x+b=v/15","x+b=v*15","x*15=v-b",NULL,"A","A",1,4593,5595,"x=(v/15)-b",1,"2015-02-25 11:51:59"
237,12,"2C4054","main","interactive",54,17,"-8/b=x","1/-8=b*x","-8=b*x","-8=x/b",NULL,"B","B",1,7897,8697,"-8/b=x",1,"2015-02-25 11:52:09"
238,12,"2C4054","main","interactive",55,10,"(2-f)/m=x","2-f=x/m","2-f=x*m","2-f=-x/m",NULL,"B","B",1,6168,6878,"(2-f)/m=x",2,"2015-02-25 11:52:18"
239,12,"2C4054","main","interactive",56,60,"x(h-d)=-6","h*x-d=-6","h*x-d*x=-6","h*x-d*x=6",NULL,"B","B",1,6511,10674,"x*(h-d)=-6",5,"2015-02-25 11:52:30"
240,12,"2C4054","main","interactive",57,46,"x=5/(1+p)","(1-p)x=5","x-1=5/p","(1+p)x=5",NULL,"C","C",1,5992,7331,"x=5/(1+p)",1,"2015-02-25 11:52:39"
241,12,"2C4054","main","interactive",58,53,"(m+5)/(b-w)=x","m+5=x/(b-w)","m+5=x(b-w)","m+5=x(b+w)",NULL,"B","B",1,10907,12067,"(m+5)/(b-w)=x",2,"2015-02-25 11:52:52"
242,12,"2C4054","main","interactive",59,47,"(1+d)x=10","x+d*x=10","(1+d)=10*x","1+d*x=10",NULL,"A","A",1,11129,13538,"(1+d)*x=10",4,"2015-02-25 11:53:08"
243,12,"2C4054","main","interactive",60,13,"x-g=2*h","(x-g)*h=2","(x-g)/h=2","x=2*h-g",NULL,"B","B",1,5878,7140,"x-g=2*h",3,"2015-02-25 11:53:16"
244,12,"2C4054","main","interactive",61,14,"d*r-2=x","d*r=x-2","d*r=x+2","2=x-d*r",NULL,"B","B",1,12703,14392,"d*r-2=x",2,"2015-02-25 11:53:32"
245,12,"2C4054","main","interactive",62,12,"x=v*13+p","x+v*13=p","x-p=v*13","x/p=v*13",NULL,"B","B",1,15675,16699,"x=v*13+p",1,"2015-02-25 11:53:50"
246,12,"2C4054","main","interactive",63,58,"8=d*x-v*x","v*x*8=d*x","v*x+8=d*x","8+v=d*x",NULL,"B","B",1,20480,22900,"8=d*x-v*x",3,"2015-02-25 11:54:15"
247,12,"2C4054","main","interactive",64,1,"c-2=x","-2=x+c","c=2-x","c=2+x",NULL,"C","C",1,21147,22127,"c-2=x",1,"2015-02-25 11:54:38"
248,12,"2C4054","main","interactive",65,5,"x=n/-14","x-n/14=0","-14*x=n","-14*x=-n",NULL,"B","B",0,9835,10703,"x*-14=n",1,"2015-02-25 11:54:58"
249,12,"2C4054","main","interactive",66,16,"x=6/a","6*x=a","a*x=6","x/a=6",NULL,"B","B",1,17618,18364,"x=6/a",2,"2015-02-25 11:55:18"
250,12,"2C4054","main","interactive",67,37,"q/f=x+2","1/f=q(x+2)","q=f/(x+2)","q=f(x+2)",NULL,"C","A",0,8024,9367,"1/(q*f)=x+2",2,"2015-02-25 11:55:36"
251,12,"2C4054","main","interactive",68,39,"x=u-g/15","x+u=-(g/15)","x*15=u-g","g/15+x=u",NULL,"C","C",1,34624,36519,"x=u-(g/15)",2,"2015-02-25 11:56:14"
252,12,"2C4054","main","interactive",69,62,"x=r-h-13","x+13=r-h","x+r=-h-13","x-13=r-h",NULL,"A","A",1,16385,17713,"x=r-h-13",2,"2015-02-25 11:56:33"
253,12,"2C4054","main","interactive",70,30,"x=a/(h+2)","x*h+2=a","x/(h+2)=a","x*(h+2)=a",NULL,"C","C",1,7508,9704,"x=a/(h+2)",1,"2015-02-25 11:56:44"
254,12,"2C4054","main","interactive",71,33,"x=a/(16-d)","x+d=a/16","x(16-d)=a","x/(16-d)=a",NULL,"B","B",1,26483,27904,"x=a/(16-d)",1,"2015-02-25 11:57:14"
255,12,"2C4054","main","interactive",72,41,"v/m=11-x","v=m/(11-x)","v=m(11-x)","v/m-x=11",NULL,"B","B",1,30284,31032,"v/m=11-x",1,"2015-02-25 11:57:46"
256,12,"2C4054","main","interactive",73,34,"(c-10)*x=b","c-10=b*x","c-10=b+x","c-10=b/x",NULL,"C","C",1,8887,9542,"(c-10)*x=b",1,"2015-02-25 11:57:58"
257,12,"2C4054","main","interactive",74,2,"9*e=x","9=x/e","9=e/x","9=x*e",NULL,"A","A",1,8466,9974,"9*e=x",1,"2015-02-25 11:58:09"
258,12,"2C4054","main","interactive",75,19,"x=r/h+8","-8+x=r/h","x*h=r+8","x+8=r/h",NULL,"A","A",1,3874,5011,"x=(r/h)+8",3,"2015-02-25 11:58:16"
259,12,"2C4054","main","interactive",76,48,"x=10/(g-1)","x+1=10/g","(g-1)*x=10","x/(g-1)=10",NULL,"B","B",1,7307,8321,"x=10/(g-1)",1,"2015-02-25 11:58:25"
260,12,"2C4054","main","interactive",77,22,"-e*8=x","-e=x/8","-e=8/x","8=x+e",NULL,"A","A",1,14651,15844,"-e*8=x",1,"2015-02-25 11:58:43"
261,12,"2C4054","post",NULL,0,8,"n=16*x-h",NULL,NULL,NULL,NULL,"(n+h)/16=x","(n-h)/16=x",0,5516,19456,NULL,NULL,"2015-02-25 11:59:17"
262,12,"2C4054","post",NULL,1,1,"7=c+x",NULL,NULL,NULL,NULL,"7-c=x","7-c=x",1,32121,33685,NULL,NULL,"2015-02-25 11:59:51"
263,12,"2C4054","post",NULL,2,25,"x+dx=8",NULL,NULL,NULL,NULL,"x=8/(1+d)","x=8/(1+d)",1,15752,23571,NULL,NULL,"2015-02-25 12:00:15"
264,12,"2C4054","post",NULL,3,18,"-r/11=p/x",NULL,NULL,NULL,NULL,"x=(p11)/-r","x=-(11p/r)",0,34877,62678,NULL,NULL,"2015-02-25 12:01:18"
265,12,"2C4054","post",NULL,4,2,"m=x/13",NULL,NULL,NULL,NULL,"m13=x","13m=x",0,45892,46781,NULL,NULL,"2015-02-25 12:02:05"
266,12,"2C4054","post",NULL,5,6,"11=x/k-f",NULL,NULL,NULL,NULL,"(11+f)*k=x","(11+f)k=x",1,19813,34687,NULL,NULL,"2015-02-25 12:02:41"
267,12,"2C4054","post",NULL,6,11,"8=(b+x)/n",NULL,NULL,NULL,NULL,"8n-b=x","8n-b=x",1,5929,8978,NULL,NULL,"2015-02-25 12:02:50"
268,12,"2C4054","post",NULL,7,21,"10/(x+q)=f",NULL,NULL,NULL,NULL,"10/f-q=x","10/f-q=x",1,11811,28530,NULL,NULL,"2015-02-25 12:03:19"
269,12,"2C4054","post",NULL,8,16,"-b/x=1/12",NULL,NULL,NULL,NULL,"-b*12=x","-12b=x",0,6255,8752,NULL,NULL,"2015-02-25 12:03:28"
270,12,"2C4054","post",NULL,9,28,"f=14x-b-xu",NULL,NULL,NULL,NULL,"(f+b)/(14-u)=x","(f+b)/(14-",1,11093,26687,NULL,NULL,"2015-02-25 12:03:56"
271,12,"2C4054","post",NULL,10,5,"-r*x=9",NULL,NULL,NULL,NULL,"x=9/-r","x=-(9/r)",0,16472,35317,NULL,NULL,"2015-02-25 12:04:31"
272,12,"2C4054","post",NULL,11,31,"c/(x+6)+1=w/(x+6)",NULL,NULL,NULL,NULL,"x=w-c-6","x=w-c-6",1,22557,27406,NULL,NULL,"2015-02-25 12:04:59"
273,12,"2C4054","post",NULL,12,26,"x*10-x=d",NULL,NULL,NULL,NULL,"x=d/9","x=d/9",1,19442,21354,NULL,NULL,"2015-02-25 12:05:21"
274,12,"2C4054","post",NULL,13,23,"ex+6x=v",NULL,NULL,NULL,NULL,"x=v/(e+6)","x=v-e-6",0,6299,14153,NULL,NULL,"2015-02-25 12:05:36"
275,12,"2C4054","post",NULL,14,9,"8=r+x*e",NULL,NULL,NULL,NULL,"(8-r)/e=x","(8-r)/e=x",1,2847,39840,NULL,NULL,"2015-02-25 12:06:16"
276,12,"2C4054","post",NULL,15,14,"(x-n)*13=p",NULL,NULL,NULL,NULL,"x=p/13+n","x=(p/13)+n",0,7414,21107,NULL,NULL,"2015-02-25 12:06:38"
277,12,"2C4054","post",NULL,16,3,"x/-6=m",NULL,NULL,NULL,NULL,"x=-6m","x=-6m",1,2655,10339,NULL,NULL,"2015-02-25 12:06:49"
278,12,"2C4054","post",NULL,17,4,"11=x*a",NULL,NULL,NULL,NULL,"11/a=x","11/a=x",1,2499,3984,NULL,NULL,"2015-02-25 12:06:53"
279,12,"2C4054","post",NULL,18,29,"8x+p=ex",NULL,NULL,NULL,NULL,"p/(e-8)=x","p-e+8=x",0,5851,24528,NULL,NULL,"2015-02-25 12:07:18"
280,12,"2C4054","post",NULL,19,10,"(x-k)/c=15",NULL,NULL,NULL,NULL,"x=c15+k","x=15c+k",0,5491,8100,NULL,NULL,"2015-02-25 12:07:27"
281,12,"2C4054","post",NULL,20,17,"16/m=c/x",NULL,NULL,NULL,NULL,"x=(cm)/16","x=cm/16",0,4374,7783,NULL,NULL,"2015-02-25 12:07:35"
282,12,"2C4054","post",NULL,21,27,"ax+f+12x=e",NULL,NULL,NULL,NULL,"x=(e-f)/(a+12)","x=(e-f-12)",0,3611,36182,NULL,NULL,"2015-02-25 12:08:12"
283,12,"2C4054","post",NULL,22,24,"p=x/12-tx",NULL,NULL,NULL,NULL,"p/(1/12-t)=x","p/((1/12)-",0,23210,39524,NULL,NULL,"2015-02-25 12:08:52"
